order_detail_id,order_id,product_id,quantity,discount_percent,unit_price,total_price
36586,13015,34,2,8.74,1499.0,2735.97
36587,13016,297,1,9.4,1799.0,1629.91
36588,13016,289,1,8.38,2099.0,1923.0
36589,13016,20,1,7.83,1199.0,1105.15
36590,13016,340,1,8.25,1499.0,1375.29
36591,13017,268,1,6.07,999.0,938.36
36592,13017,363,2,16.25,399.0,668.35
36593,13017,280,1,21.88,2499.0,1952.14
36594,13017,313,1,31.37,299.0,205.19
36595,13017,270,1,29.11,1999.0,1417.18
36596,13018,100,1,4.61,1999.0,1906.89
36597,13019,277,1,12.01,1299.0,1142.99
36598,13020,205,1,10.98,1199.0,1067.32
36599,13020,353,2,3.09,1999.0,3874.37
36600,13021,124,1,6.02,1299.0,1220.85
36601,13022,266,1,10.66,1499.0,1339.25
36602,13022,144,1,8.59,769.0,702.98
36603,13022,204,2,7.21,1599.0,2967.36
36604,13022,169,2,26.94,2699.0,3943.51
36605,13023,223,1,8.18,449.0,412.26
36606,13023,194,1,11.49,2199.0,1946.38
36607,13023,105,5,15.33,1999.0,8463.19
36608,13024,254,1,19.52,1299.0,1045.47
36609,13024,47,1,15.03,1299.0,1103.79
36610,13024,13,1,1.12,399.0,394.54
36611,13025,242,1,11.01,4499.0,4003.77
36612,13025,341,1,28.6,3499.0,2498.3
36613,13025,176,2,7.23,1499.0,2781.34
36614,13026,127,1,7.11,2299.0,2135.6
36615,13026,14,2,15.24,499.0,845.86
36616,13027,234,1,14.22,1999.0,1714.69
36617,13027,259,1,14.29,849.0,727.7
36618,13027,92,1,5.19,899.0,852.36
36619,13027,88,1,3.37,1299.0,1255.25
36620,13028,140,1,20.58,1299.0,1031.69
36621,13028,67,1,14.53,1299.0,1110.2
36622,13029,263,1,11.26,1299.0,1152.67
36623,13030,306,3,13.25,989.0,2573.74
36624,13031,211,1,13.63,599.0,517.36
36625,13031,70,2,0.52,1499.0,2982.49
36626,13032,246,1,17.22,1299.0,1075.36
36627,13033,290,1,14.02,1299.0,1116.88
36628,13033,234,1,14.6,1999.0,1707.24
36629,13034,242,1,14.13,4499.0,3863.46
36630,13034,256,1,17.76,1299.0,1068.34
36631,13034,147,1,5.78,1429.0,1346.44
36632,13034,208,2,13.33,2999.0,5198.57
36633,13034,188,1,12.45,1999.0,1750.03
36634,13035,262,1,5.0,999.0,949.01
36635,13036,8,1,0.04,499.0,498.78
36636,13036,355,1,1.33,1999.0,1972.34
36637,13036,304,1,10.58,1299.0,1161.55
36638,13037,333,1,1.12,2699.0,2668.77
36639,13037,226,2,2.79,1499.0,2914.39
36640,13037,1,1,21.64,849.0,665.28
36641,13037,320,2,15.49,279.0,471.59
36642,13037,350,1,8.31,3499.0,3208.27
36643,13037,196,2,2.78,399.0,775.78
36644,13037,161,2,4.03,199.0,381.96
36645,13037,180,1,20.05,2499.0,1998.01
36646,13037,119,1,3.49,349.0,336.82
36647,13037,159,1,5.65,949.0,895.39
36648,13037,68,1,13.8,1199.0,1033.53
36649,13037,180,1,19.84,2499.0,2003.08
36650,13037,346,1,15.97,2499.0,2099.8
36651,13037,7,1,17.84,449.0,368.91
36652,13037,253,1,13.7,1799.0,1552.47
36653,13037,58,1,11.04,1299.0,1155.55
36654,13037,295,1,27.0,1499.0,1094.33
36655,13037,294,1,7.9,1999.0,1841.12
36656,13037,204,2,11.9,1599.0,2817.49
36657,13037,378,1,14.68,2999.0,2558.71
36658,13037,162,1,9.6,699.0,631.89
36659,13037,136,1,15.13,999.0,847.86
36660,13037,22,1,11.02,1499.0,1333.86
36661,13037,199,1,12.3,1499.0,1314.65
36662,13037,251,1,14.86,999.0,850.51
36663,13037,344,2,8.21,2499.0,4587.54
36664,13038,99,1,5.49,1699.0,1605.69
36665,13038,45,1,4.76,1599.0,1522.97
36666,13038,332,1,15.06,2999.0,2547.45
36667,13039,282,8,8.73,1599.0,11675.4
36668,13039,167,1,1.59,1499.0,1475.14
36669,13039,72,1,2.95,999.0,969.53
36670,13039,304,1,0.77,1299.0,1288.95
36671,13039,255,2,20.0,1699.0,2718.53
36672,13039,230,3,15.53,999.0,2531.58
36673,13040,62,1,8.94,1299.0,1182.89
36674,13040,105,1,16.9,1999.0,1661.2
36675,13041,334,2,35.73,1799.0,2312.46
36676,13041,310,1,3.25,1699.0,1643.74
36677,13041,54,1,4.35,999.0,955.51
36678,13042,303,1,11.25,1299.0,1152.87
36679,13042,309,1,4.86,1199.0,1140.69
36680,13043,282,1,7.85,1599.0,1473.49
36681,13043,107,1,8.49,1999.0,1829.36
36682,13044,107,3,2.61,1999.0,5840.25
36683,13044,373,1,9.97,1599.0,1439.57
36684,13044,230,1,26.39,999.0,735.34
36685,13044,236,1,6.1,1499.0,1407.51
36686,13044,377,1,18.16,499.0,408.39
36687,13044,260,1,16.13,1899.0,1592.73
36688,13044,243,5,8.14,1183.0,5433.53
36689,13044,298,1,2.14,549.0,537.26
36690,13044,2,3,9.22,599.0,1631.3
36691,13045,59,2,17.04,1699.0,2818.94
36692,13046,115,1,2.32,1999.0,1952.7
36693,13046,337,1,9.21,1499.0,1360.95
36694,13046,108,1,16.3,9499.0,7950.73
36695,13047,373,3,9.49,1599.0,4341.78
36696,13048,112,1,11.52,9999.0,8846.99
36697,13048,70,2,17.56,1499.0,2471.67
36698,13048,33,1,13.01,2499.0,2173.81
36699,13048,364,1,13.43,3499.0,3029.17
36700,13049,273,3,5.55,1599.0,4530.83
36701,13050,376,2,9.04,1299.0,2363.13
36702,13050,70,2,14.58,1499.0,2561.0
36703,13051,6,2,4.07,399.0,765.55
36704,13051,110,8,7.61,6999.0,51728.44
36705,13051,365,1,13.26,1499.0,1300.23
36706,13052,171,2,18.54,1699.0,2767.88
36707,13053,18,1,2.95,449.0,435.76
36708,13054,84,1,0.01,1299.0,1298.92
36709,13054,230,2,2.5,999.0,1948.12
36710,13054,93,1,15.9,939.0,789.68
36711,13054,39,2,14.81,2999.0,5109.91
36712,13055,306,2,18.21,989.0,1617.85
36713,13055,354,1,0.54,2999.0,2982.79
36714,13055,77,3,20.4,1699.0,4057.37
36715,13056,86,1,1.24,3999.0,3949.31
36716,13056,16,1,9.36,399.0,361.65
36717,13056,201,2,6.89,1799.0,3349.96
36718,13057,204,1,16.95,1599.0,1327.98
36719,13057,302,1,10.46,2199.0,1969.08
36720,13057,178,1,28.31,3499.0,2508.59
36721,13057,301,1,13.33,999.0,865.85
36722,13058,266,1,14.13,1499.0,1287.21
36723,13058,330,1,6.91,1499.0,1395.49
36724,13059,337,1,6.49,1499.0,1401.74
36725,13060,44,2,13.44,4499.0,7788.73
36726,13060,222,1,9.31,699.0,633.91
36727,13061,320,2,11.42,279.0,494.28
36728,13062,66,1,14.46,999.0,854.51
36729,13063,233,2,8.9,1699.0,3095.45
36730,13063,52,1,12.04,1999.0,1758.28
36731,13064,320,1,19.33,279.0,225.06
36732,13064,176,3,4.73,1499.0,4284.35
36733,13064,149,2,9.32,299.0,542.28
36734,13065,303,1,15.59,1299.0,1096.49
36735,13065,107,1,2.24,1999.0,1954.31
36736,13065,205,1,2.72,1199.0,1166.38
36737,13065,278,3,1.6,,
36738,13066,138,1,3.67,2199.0,2118.39
36739,13066,180,1,3.39,2499.0,2414.22
36740,13067,314,1,4.95,899.0,854.48
36741,13067,110,2,15.62,6999.0,11811.17
36742,13068,103,1,3.54,939.0,905.74
36743,13068,83,8,3.18,1299.0,10062.02
36744,13068,163,1,10.3,599.0,537.33
36745,13069,342,2,2.57,3499.0,6818.28
36746,13069,87,1,3.36,1499.0,1448.58
36747,13070,133,1,3.14,1799.0,1742.45
36748,13071,349,2,7.19,3999.0,7423.22
36749,13072,138,1,12.35,2199.0,1927.48
36750,13072,195,2,25.73,1999.0,2969.46
36751,13073,56,1,15.5,1299.0,1097.6
36752,13073,316,1,7.53,349.0,322.73
36753,13073,338,1,12.57,1449.0,1266.93
36754,13074,69,1,6.87,1799.0,1675.39
36755,13075,357,1,7.93,2699.0,2485.08
36756,13076,262,2,1.94,999.0,1959.16
36757,13076,231,2,1.62,1381.0,2717.26
36758,13076,20,1,6.4,1199.0,1122.21
36759,13076,236,2,5.81,1499.0,2823.92
36760,13077,96,1,14.19,3999.0,3431.7
36761,13078,109,2,10.06,10999.0,19785.76
36762,13078,134,1,24.02,549.0,417.13
36763,13079,58,1,8.99,1299.0,1182.2
36764,13079,214,2,6.3,499.0,935.09
36765,13079,376,1,17.39,1299.0,1073.13
36766,13079,107,8,11.02,1999.0,14229.58
36767,13080,138,1,15.87,2199.0,1849.98
36768,13081,290,1,23.28,1299.0,996.54
36769,13082,189,2,2.0,2999.0,5878.22
36770,13082,319,2,5.17,299.0,567.1
36771,13082,237,2,20.62,1499.0,2379.95
36772,13082,320,5,19.39,279.0,1124.47
36773,13082,258,1,11.34,1299.0,1151.75
36774,13082,150,1,5.88,899.0,846.17
36775,13083,302,1,7.74,2199.0,2028.71
36776,13083,38,1,26.69,1599.0,1172.24
36777,13084,156,1,15.61,279.0,235.45
36778,13085,326,1,18.32,699.0,570.95
36779,13086,31,1,1.27,1699.0,1677.47
36780,13086,4,1,2.71,449.0,436.81
36781,13086,21,1,2.66,2499.0,2432.49
36782,13086,45,1,18.62,1599.0,1301.33
36783,13087,112,5,18.04,9999.0,40975.89
36784,13088,342,1,11.58,3499.0,3093.91
36785,13089,279,2,16.32,1999.0,3345.7
36786,13089,102,1,14.55,899.0,768.21
36787,13089,292,1,11.01,1299.0,1155.94
36788,13089,348,1,17.43,4999.0,4127.79
36789,13089,43,1,8.88,2999.0,2732.54
36790,13089,29,1,0.13,1381.0,1379.14
36791,13090,47,2,5.24,1299.0,2461.92
36792,13090,40,1,0.7,1599.0,1587.77
36793,13091,23,1,0.56,1499.0,1490.58
36794,13092,180,1,20.32,2499.0,1991.31
36795,13092,232,2,8.83,1999.0,3645.06
36796,13093,34,1,0.76,1499.0,1487.68
36797,13093,80,1,18.31,3999.0,3266.61
36798,13093,257,1,10.44,1199.0,1073.85
36799,13093,69,1,24.15,1799.0,1364.58
36800,13093,160,1,4.68,449.0,428.0
36801,13093,290,3,12.52,1299.0,3409.24
36802,13094,146,1,25.77,1699.0,1261.12
36803,13094,226,1,3.07,1499.0,1453.03
36804,13094,172,1,1.56,1399.0,1377.19
36805,13095,25,1,5.52,1499.0,1416.28
36806,13095,95,2,7.6,1999.0,3694.12
36807,13095,40,2,8.0,1599.0,2942.03
36808,13096,274,2,6.56,3999.0,7473.31
36809,13096,29,1,8.78,1381.0,1259.73
36810,13096,76,1,12.35,1999.0,1752.17
36811,13097,379,1,18.7,1499.0,1218.66
36812,13097,118,2,2.53,1599.0,3117.25
36813,13097,33,5,9.27,2499.0,11336.69
36814,13097,156,2,0.68,279.0,554.23
36815,13097,139,1,12.13,1299.0,1141.47
36816,13097,118,1,6.07,1599.0,1501.98
36817,13097,379,1,26.41,1499.0,1103.1
36818,13098,370,3,15.49,4999.0,12673.57
36819,13098,131,1,10.44,1499.0,1342.45
36820,13098,158,2,12.34,949.0,1663.75
36821,13098,371,1,12.44,1799.0,1575.18
36822,13099,374,1,3.24,399.0,386.06
36823,13100,290,1,3.45,1299.0,1254.19
36824,13100,92,1,20.0,899.0,719.16
36825,13100,331,1,17.01,1499.0,1244.05
36826,13100,351,1,5.18,1999.0,1895.52
36827,13100,195,1,15.0,1999.0,1699.18
36828,13100,123,1,22.53,2499.0,1936.05
36829,13101,232,1,14.48,1999.0,1709.6
36830,13102,90,1,1.41,1999.0,1970.81
36831,13102,261,2,2.19,1499.0,2932.26
36832,13103,91,1,16.82,3999.0,3326.4
36833,13103,168,2,15.64,2999.0,5059.84
36834,13103,347,1,21.6,1799.0,1410.39
36835,13104,46,1,6.95,1183.0,1100.73
36836,13104,45,1,8.69,1599.0,1460.05
36837,13104,126,2,3.88,1299.0,2497.23
36838,13104,302,1,20.2,2199.0,1754.9
36839,13105,198,3,4.55,499.0,1428.83
36840,13105,130,2,17.04,1999.0,3316.64
36841,13105,131,1,6.85,1499.0,1396.39
36842,13106,233,1,10.82,1699.0,1515.13
36843,13106,15,1,12.6,449.0,392.45
36844,13106,328,1,2.47,2099.0,2047.25
36845,13107,67,1,6.04,1299.0,1220.52
36846,13107,237,1,2.94,1499.0,1454.99
36847,13108,44,1,10.8,4499.0,4013.24
36848,13108,111,1,9.72,8999.0,8124.73
36849,13109,139,1,13.62,1299.0,1122.12
36850,13110,252,1,8.05,1299.0,1194.48
36851,13110,7,1,11.51,449.0,397.31
36852,13110,292,2,7.51,1299.0,2403.0
36853,13110,193,2,0.74,1599.0,3174.46
36854,13111,127,2,7.12,2299.0,4270.72
36855,13111,228,1,27.69,1299.0,939.36
36856,13111,144,1,10.15,769.0,690.97
36857,13112,20,1,6.66,1199.0,1119.13
36858,13113,264,1,6.82,1199.0,1117.24
36859,13113,105,1,5.17,1999.0,1895.57
36860,13114,257,1,13.86,1199.0,1032.79
36861,13114,256,2,20.51,1299.0,2065.18
36862,13114,169,1,2.49,2699.0,2631.86
36863,13114,87,1,7.81,1499.0,1382.0
36864,13114,173,1,23.09,1499.0,1152.87
36865,13115,96,1,11.56,3999.0,3536.89
36866,13115,227,1,5.1,1499.0,1422.58
36867,13116,34,1,12.57,1499.0,1310.6
36868,13116,172,1,2.61,1399.0,1362.43
36869,13116,175,1,6.24,3999.0,3749.29
36870,13116,280,1,23.02,2499.0,1923.76
36871,13117,191,5,8.15,2699.0,12395.69
36872,13117,84,1,3.64,1299.0,1251.68
36873,13117,27,2,9.94,1499.0,2700.07
36874,13117,272,1,10.94,999.0,889.74
36875,13117,258,2,10.83,1299.0,2316.63
36876,13117,356,2,0.39,399.0,794.86
36877,13117,204,1,11.37,1599.0,1417.22
36878,13117,91,1,5.25,3999.0,3788.87
36879,13118,182,2,4.66,2499.0,4765.12
36880,13119,273,1,5.62,1599.0,1509.15
36881,13119,103,1,7.41,939.0,869.41
36882,13119,167,1,16.27,1499.0,1255.05
36883,13120,53,1,10.14,1399.0,1257.15
36884,13121,378,1,16.84,2999.0,2493.93
36885,13121,66,5,24.18,999.0,3787.33
36886,13121,8,2,3.14,499.0,966.63
36887,13121,274,2,17.87,3999.0,6569.09
36888,13122,333,2,13.06,2699.0,4692.78
36889,13122,231,1,14.96,1381.0,1174.46
36890,13122,334,2,4.97,1799.0,3419.2
36891,13123,201,1,13.74,1799.0,1551.81
36892,13124,275,1,9.67,1499.0,1354.08
36893,13124,340,1,0.37,1499.0,1493.49
36894,13125,306,1,0.44,989.0,984.61
36895,13125,325,1,10.29,199.0,178.52
36896,13125,84,1,6.14,1299.0,1219.23
36897,13126,228,1,15.42,1299.0,1098.64
36898,13126,312,1,14.63,499.0,425.98
36899,13126,172,1,7.39,1399.0,1295.6
36900,13126,177,5,6.32,3499.0,16390.12
36901,13127,1,2,2.73,849.0,1651.69
36902,13127,74,1,8.46,1399.0,1280.67
36903,13127,291,1,2.17,2299.0,2249.22
36904,13128,360,2,15.29,1599.0,2708.99
36905,13128,128,2,2.76,1299.0,2526.31
36906,13128,294,5,16.37,1999.0,8359.12
36907,13128,193,1,0.98,1599.0,1583.4
36908,13129,368,1,24.52,399.0,301.17
36909,13129,301,1,0.48,999.0,994.2
36910,13129,135,1,12.24,499.0,437.94
36911,13130,279,2,7.8,1999.0,3686.24
36912,13130,166,2,22.05,1499.0,2337.08
36913,13131,275,1,1.26,1499.0,1480.14
36914,13131,239,2,11.1,2999.0,5332.39
36915,13131,126,1,1.37,1299.0,1281.16
36916,13132,83,1,16.52,1299.0,1084.38
36917,13132,78,2,11.59,999.0,1766.52
36918,13132,98,2,7.43,1299.0,2404.94
36919,13133,374,1,1.14,399.0,394.44
36920,13134,285,1,1.28,2999.0,2960.66
36921,13134,324,1,0.67,449.0,446.01
36922,13135,166,1,12.33,1499.0,1314.17
36923,13135,373,1,10.65,1599.0,1428.69
36924,13135,283,2,5.48,349.0,659.72
36925,13136,267,3,4.45,1299.0,3723.63
36926,13137,201,3,7.43,1799.0,4996.03
36927,13138,159,1,0.9,949.0,940.48
36928,13138,214,1,8.61,499.0,456.03
36929,13138,29,2,15.3,1381.0,2339.5
36930,13138,319,1,6.31,299.0,280.12
36931,13138,38,1,14.82,1599.0,1362.1
36932,13138,54,1,11.45,999.0,884.63
36933,13138,320,5,11.87,279.0,1229.43
36934,13139,85,1,0.23,1599.0,1595.25
36935,13139,288,1,11.31,1299.0,1152.14
36936,13140,347,1,12.65,1799.0,1571.51
36937,13140,105,1,18.34,1999.0,1632.4
36938,13140,340,1,11.17,1499.0,1331.61
36939,13140,50,2,11.18,1399.0,2485.32
36940,13141,369,1,15.11,1799.0,1527.19
36941,13142,165,1,11.81,1799.0,1586.6
36942,13142,149,3,10.13,299.0,806.17
36943,13142,39,1,11.83,2999.0,2644.26
36944,13142,212,2,17.42,599.0,989.35
36945,13142,218,1,18.33,699.0,570.88
36946,13143,88,1,19.32,1299.0,1048.09
36947,13143,303,1,12.62,1299.0,1135.08
36948,13143,357,1,15.6,2699.0,2277.86
36949,13143,201,3,4.04,1799.0,5178.89
36950,13144,66,1,19.23,999.0,806.85
36951,13144,365,1,14.7,1499.0,1278.66
36952,13144,280,12,6.57,2499.0,28018.86
36953,13145,12,1,15.18,449.0,380.85
36954,13146,329,2,14.74,1799.0,3067.79
36955,13147,308,1,16.67,769.0,640.83
36956,13147,260,2,6.81,1899.0,3539.19
36957,13148,94,1,16.06,1999.0,1677.99
36958,13149,210,1,30.47,849.0,590.32
36959,13149,211,1,21.47,599.0,470.41
36960,13149,346,1,29.45,2499.0,1763.1
36961,13149,219,3,2.52,449.0,1313.06
36962,13149,293,1,14.95,1799.0,1530.11
36963,13150,259,1,1.19,849.0,838.91
36964,13150,315,1,7.88,499.0,459.66
36965,13150,49,1,8.22,1299.0,1192.18
36966,13150,51,1,8.63,1299.0,1186.88
36967,13150,51,1,3.17,1299.0,1257.81
36968,13151,307,1,15.7,879.0,741.03
36969,13151,108,2,15.95,9499.0,15968.67
36970,13151,331,1,8.66,1499.0,1369.25
36971,13151,215,2,8.44,399.0,730.62
36972,13152,169,1,0.22,2699.0,2692.96
36973,13152,310,1,10.69,1699.0,1517.32
36974,13153,320,1,15.39,279.0,236.06
36975,13153,184,1,16.25,4999.0,4186.52
36976,13153,202,2,14.37,1799.0,3080.93
36977,13154,236,1,6.87,1499.0,1395.95
36978,13154,18,1,16.52,449.0,374.82
36979,13155,353,1,19.78,1999.0,1603.68
36980,13155,259,1,12.85,849.0,739.86
36981,13156,244,2,7.26,1299.0,2409.51
36982,13157,99,2,2.6,1699.0,3309.62
36983,13157,70,1,10.95,1499.0,1334.9
36984,13157,110,1,10.01,6999.0,6298.47
36985,13157,55,1,12.5,1499.0,1311.68
36986,13157,111,1,13.21,8999.0,7810.32
36987,13158,97,2,2.27,1499.0,2929.94
36988,13158,26,1,11.29,999.0,886.2
36989,13158,310,2,3.7,1699.0,3272.4
36990,13158,134,2,15.84,549.0,924.06
36991,13158,95,2,0.66,1999.0,3971.75
36992,13158,147,1,2.04,1429.0,1399.87
36993,13158,35,1,3.48,2199.0,2122.54
36994,13158,290,1,23.88,1299.0,988.8
36995,13159,224,1,17.53,1199.0,988.76
36996,13159,242,1,10.32,4499.0,4034.62
36997,13159,264,1,5.63,1199.0,1131.49
36998,13159,48,2,13.93,1299.0,2235.99
36999,13159,182,1,0.24,2499.0,2492.97
37000,13160,61,1,24.64,1199.0,903.62
37001,13160,97,2,7.64,1499.0,2768.88
37002,13160,192,1,28.05,2999.0,2157.72
37003,13160,302,1,10.51,2199.0,1967.9
37004,13161,338,3,13.71,1449.0,3750.89
37005,13161,204,2,11.84,1599.0,2819.37
37006,13162,363,1,6.58,399.0,372.76
37007,13162,209,1,11.61,1499.0,1324.95
37008,13162,235,1,6.01,2499.0,2348.93
37009,13163,188,2,19.71,1999.0,3210.16
37010,13163,94,1,4.44,1999.0,1910.31
37011,13163,332,1,6.97,2999.0,2789.92
37012,13164,94,1,1.87,1999.0,1961.69
37013,13164,339,1,2.67,3999.0,3892.1
37014,13164,183,2,24.33,1799.0,2722.59
37015,13164,125,1,19.08,2099.0,1698.42
37016,13165,320,1,10.69,279.0,249.16
37017,13165,329,1,15.59,1799.0,1518.6
37018,13165,26,1,8.83,999.0,910.77
37019,13166,207,1,15.54,499.0,421.48
37020,13166,204,1,11.54,1599.0,1414.54
37021,13167,258,1,13.23,1299.0,1127.13
37022,13167,81,1,19.67,1499.0,1204.14
37023,13167,126,1,7.9,1299.0,1196.38
37024,13168,306,1,5.06,989.0,939.0
37025,13168,280,1,12.04,2499.0,2198.06
37026,13169,263,2,9.61,1299.0,2348.43
37027,13170,269,2,8.91,1399.0,2548.69
37028,13170,2,2,4.2,599.0,1147.74
37029,13171,158,2,15.07,949.0,1611.92
37030,13171,350,2,9.15,3499.0,6357.74
37031,13171,6,2,3.03,399.0,773.83
37032,13172,156,1,16.65,279.0,232.56
37033,13172,361,3,1.99,2199.0,6465.46
37034,13172,85,1,15.6,1599.0,1349.61
37035,13172,202,1,12.76,1799.0,1569.48
37036,13172,252,1,1.51,1299.0,1279.36
37037,13172,62,1,3.42,1299.0,1254.61
37038,13173,324,1,4.89,449.0,427.04
37039,13173,251,1,6.29,999.0,936.2
37040,13173,215,1,7.31,399.0,369.83
37041,13173,155,2,9.56,299.0,540.8
37042,13174,245,1,10.83,1299.0,1158.36
37043,13174,316,1,6.21,349.0,327.32
37044,13174,289,1,9.45,2099.0,1900.61
37045,13174,272,1,1.66,999.0,982.46
37046,13174,134,1,6.88,549.0,511.25
37047,13174,184,2,17.51,4999.0,8247.52
37048,13175,220,1,7.47,449.0,415.45
37049,13175,51,1,2.3,1299.0,1269.18
37050,13175,242,2,5.94,4499.0,8463.16
37051,13176,206,1,0.44,1299.0,1293.23
37052,13176,231,1,10.19,1381.0,1240.34
37053,13176,77,1,6.4,1699.0,1590.28
37054,13177,168,1,24.19,2999.0,2273.4
37055,13177,371,2,8.07,1799.0,3307.75
37056,13177,228,1,5.76,1299.0,1224.17
37057,13178,165,2,10.7,1799.0,3213.16
37058,13179,156,1,13.57,279.0,241.15
37059,13179,157,2,17.67,799.0,1315.58
37060,13179,133,1,13.12,1799.0,1562.92
37061,13179,287,1,6.51,2499.0,2336.23
37062,13179,152,1,15.09,349.0,296.33
37063,13180,256,2,2.9,1299.0,2522.73
37064,13181,55,2,15.39,1499.0,2536.63
37065,13181,96,1,5.93,3999.0,3762.01
37066,13181,6,1,19.33,399.0,321.86
37067,13182,358,5,0.41,2999.0,14933.11
37068,13182,292,1,7.69,1299.0,1199.12
37069,13182,107,1,23.64,1999.0,1526.35
37070,13183,134,2,2.07,549.0,1075.3
37071,13183,82,1,25.55,1499.0,1116.03
37072,13183,156,1,20.24,279.0,222.52
37073,13183,347,1,11.52,1799.0,1591.83
37074,13184,351,2,4.83,1999.0,3804.79
37075,13184,137,1,0.87,999.0,990.29
37076,13185,167,2,3.12,1499.0,2904.34
37077,13185,202,2,16.59,1799.0,3001.07
37078,13185,66,1,1.62,999.0,982.86
37079,13185,177,2,18.01,3499.0,5737.4
37080,13186,370,1,20.34,4999.0,3982.41
37081,13186,319,3,2.93,299.0,870.74
37082,13187,106,1,4.21,,
37083,13187,355,1,3.76,1999.0,1923.74
37084,13187,288,1,2.86,1299.0,1261.87
37085,13188,222,2,17.6,699.0,1151.9
37086,13188,17,1,3.02,699.0,677.91
37087,13188,12,1,16.5,449.0,374.9
37088,13189,156,1,27.67,279.0,201.8
37089,13189,271,1,16.52,1699.0,1418.31
37090,13189,316,1,0.68,349.0,346.63
37091,13189,276,1,7.44,1499.0,1387.53
37092,13190,69,1,21.22,1799.0,1417.31
37093,13190,346,1,8.8,2499.0,2279.21
37094,13190,343,1,3.57,2999.0,2891.98
37095,13191,332,1,7.96,2999.0,2760.22
37096,13191,224,1,15.31,1199.0,1015.38
37097,13191,158,1,21.58,949.0,744.24
37098,13191,138,1,10.36,2199.0,1971.15
37099,13191,179,8,8.28,2999.0,22006.37
37100,13192,241,1,8.65,2999.0,2739.56
37101,13192,15,1,15.48,449.0,379.49
37102,13192,87,1,14.19,1499.0,1286.32
37103,13192,137,2,17.29,999.0,1652.49
37104,13193,226,1,9.41,1499.0,1357.97
37105,13193,109,1,7.59,10999.0,10164.0
37106,13193,242,1,19.85,4499.0,3606.13
37107,13193,175,1,6.66,3999.0,3732.86
37108,13194,372,1,2.07,1599.0,1565.92
37109,13195,40,1,15.55,1599.0,1350.43
37110,13195,237,1,6.63,1499.0,1399.56
37111,13196,294,1,13.12,1999.0,1736.72
37112,13197,215,1,12.49,399.0,349.16
37113,13197,333,1,8.29,2699.0,2475.14
37114,13198,41,1,15.52,2999.0,2533.46
37115,13198,261,1,16.81,1499.0,1247.05
37116,13198,193,1,7.44,1599.0,1480.0
37117,13198,365,1,11.66,1499.0,1324.21
37118,13199,338,1,9.91,1449.0,1305.37
37119,13199,238,1,23.01,1599.0,1231.07
37120,13199,193,1,9.37,1599.0,1449.24
37121,13200,89,1,1.95,1699.0,1665.95
37122,13200,3,5,7.66,599.0,2765.53
37123,13200,171,1,0.2,1699.0,1695.57
37124,13201,93,1,1.5,939.0,924.9
37125,13201,335,1,7.6,1699.0,1569.91
37126,13202,314,2,15.73,899.0,1515.2
37127,13202,207,1,0.78,499.0,495.11
37128,13203,221,1,18.07,399.0,326.89
37129,13204,56,1,12.96,1299.0,1130.59
37130,13204,333,1,14.09,2699.0,2318.68
37131,13204,303,2,14.59,1299.0,2219.08
37132,13205,82,1,15.79,1499.0,1262.25
37133,13205,143,2,13.84,879.0,1514.76
37134,13206,27,3,12.14,1499.0,3951.14
37135,13207,292,1,20.02,1299.0,1038.95
37136,13208,148,1,3.51,499.0,481.49
37137,13209,67,2,18.72,1299.0,2111.53
37138,13209,151,1,11.94,499.0,439.44
37139,13210,260,1,7.2,1899.0,1762.28
37140,13210,110,1,0.89,6999.0,6936.39
37141,13210,60,2,3.9,1299.0,2496.65
37142,13210,77,1,12.96,1699.0,1478.87
37143,13210,48,1,5.93,1299.0,1221.92
37144,13211,344,1,4.84,2499.0,2378.13
37145,13211,2,1,7.27,599.0,555.45
37146,13212,322,5,4.83,949.0,4515.82
37147,13212,114,1,1.59,3499.0,3443.45
37148,13213,120,1,13.33,399.0,345.81
37149,13213,253,1,5.48,1799.0,1700.42
37150,13213,115,1,8.24,1999.0,1834.31
37151,13214,97,1,8.98,1499.0,1364.33
37152,13214,107,2,16.32,1999.0,3345.7
37153,13214,66,1,8.05,999.0,918.56
37154,13215,252,3,7.39,1299.0,3608.86
37155,13215,81,1,10.61,1499.0,1340.02
37156,13215,175,1,11.55,3999.0,3536.93
37157,13215,197,2,11.19,1499.0,2662.41
37158,13215,199,1,0.52,1499.0,1491.23
37159,13215,3,1,10.06,599.0,538.72
37160,13215,257,1,11.39,1199.0,1062.47
37161,13215,59,1,10.39,1699.0,1522.41
37162,13215,21,1,2.37,2499.0,2439.86
37163,13215,79,1,15.53,1599.0,1350.72
37164,13215,120,3,16.77,399.0,996.24
37165,13215,279,1,16.19,1999.0,1675.37
37166,13215,272,1,4.54,999.0,953.64
37167,13215,99,3,11.45,1699.0,4513.58
37168,13216,363,3,21.56,399.0,938.91
37169,13216,243,1,8.09,1183.0,1087.3
37170,13217,196,1,15.0,399.0,339.17
37171,13217,248,2,4.49,1299.0,2481.38
37172,13217,129,1,10.1,1799.0,1617.29
37173,13217,61,1,1.46,1199.0,1181.53
37174,13217,85,1,15.28,1599.0,1354.61
37175,13217,26,2,10.57,999.0,1786.9
37176,13218,329,1,14.09,1799.0,1545.43
37177,13218,104,1,17.02,1999.0,1658.83
37178,13218,63,2,11.4,849.0,1504.37
37179,13219,57,2,0.8,1799.0,3569.23
